uc_seq,name,gugun,lat,lng,site,title,subtitle,address1,address2,homepage_u,usage_day,rprsntv_me,main_img_n,main_img_t,itemcntnts,WKT
"1108","당감밀면","부산진구","35.162247","129.03975","당감밀면","당감밀면","-","부산진구 당감로 5 삼익아파트상가 B동 1층","-","-","am 11:00 ~ pm 20:0019:30 (라스트오더)","밀면, 비빔밀면, 손만두4개/8개, 손칼국수","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111405621_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111405621_thumbL","지역민들이 추천하는 밀면전문점으로 육수와 면·양념에 이르기까지 모든 재료를 주방장의 독자적인 비법으로 만들어 특징적인 밀면의 맛을 자랑한다. 직접 만드는 손만두도 담백한 맛으로 �","POINT (129.03975 35.162247)"
"1109","더브릭하우스","부산진구","35.15917","129.0585","더브릭하우스","더브릭하우스","-","부산진구 부전로152번길 70, 1층","-","https://www.instagram.com/thebrick_italian/","pm 17:00 ~ pm 23:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111907192_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111907192_thumbL","번잡한 번화가 사이에 예쁜 벽돌집이 보인다. 이곳은 화덕피자가 맛있기로 유명한 이탈리안 레스토랑으로, 클래식한 공간과 클래식한 음악 그리고 이탈리안 음식과 어울리는 다양한 와인이 �","POINT (129.0585 35.15917)"
"1110","버거샵","부산진구","35.15856","129.06306","버거샵","버거샵","-","부산진구 동천로 108번길 11","-","https://www.instagram.com/burgershopbusan/","11:00-20:30","클래식버거, 베이컨치즈","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913112340644_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913112340644_thumbL","직접 손질하는 1등급 한우 패티와 매일 아침 구운 브리오슈 번으로 만드는 수제버거전문점으로,외국인 손님들도 많이 찾는 곳이다.독특한 인테리어를 즐기며 다양한 소품들도 구입하고 볼 수","POINT (129.06306 35.15856)"
"1111","소수인","부산진구","35.156677","129.05383","소수인","소수인","-","부산진구 가야대로750번길 17","-","-","17:00-01:00","시메사바 이소베마키","https://www.visitbusan.net/uploadImgs/files/cntnts/20230605131739636_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230605131739636_thumbL","일식을 모티브로 한 새로운 스타일의 요리를 만들고 있는 일본식주점으로 영업을 시작한지 얼마 되지 않아 항상 사람들이 가득한 곳이 되었다. 개성강한 요리들은 술안주로도 식사로도 잘 어�","POINT (129.05383 35.156677)"
"1117","양평칼국수","사하구","35.048454","128.967","양평칼국수","양평칼국수","-","사하구 다대로 680-1","-","https://www.instagram.com/yyang.p.yyung_/?utm_medium=copy_link","월~금 /am 11:00 ~ pm 21:00 (16:00~17:00 브레이크타임)(20:00 라스트오더)토 /am 11:00 ~ pm 16:00(15:00 라스트오더)","양평칼국수, 비빔칼국수, 멸치칼국수, 고기만두","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913114940489_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913114940489_thumbL","다대포 해수욕장 인근의 식당으로 20년 경력의 칼국수 장인인 주인이 직접 반죽한 숙성면에 국산 배추로 매일 매일 담는 김치가 매력을 더한다. 여름에만 맛 볼 수 있는 냉칼국수, 냉콩칼국수 �","POINT (128.967 35.048454)"
"1118","영진돼지국밥","사하구","35.09664","128.95784","영진돼지국밥","영진돼지국밥","-","사하구 하신번영로157번길 39","-","-","am 09:30 ~ pm 21:30(브레이크타임 15:00~17:00)","수육백반, 돼지국밥, 순대국밥,  내장국밥","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913131201409_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913131201409_thumbL","유명한 돼지국밥 전문점 중 한 곳으로, 항상 많은 사람들이 찾아오는 곳이다. 돼지 특유의 냄새를 제거하여 깔끔하고 담백한 맛을 자랑하며 수육과 두부, 볶음김치가  함께 나오는 수육백반이","POINT (128.95784 35.09664)"
"1121","신흥반점","서구","35.09595","129.02463","신흥반점","신흥반점","-","서구 충무대로 284-1","-","-","am 11:00 ~ pm 20:00","짬뽕, 자장면, 깐풍기, 삼선볶음밥","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913133410983_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913133410983_thumbL","2대째 운영 중인 신흥반점은 서구에서 55년 동안 화교 가족들이 운영해오고 있는 곳으로, 중국 현지의 식당 같은 분위기의 가게에서 다양한 중국요리를 맛 볼 수 있다. 짬뽕국물과 깐풍기가 이","POINT (129.02463 35.09595)"
"1132","동원 숯불 갈비","연제구","35.188595","129.09715","동원 숯불 갈비","동원 숯불 갈비","-","연제구 과정로276번길 9","-","-","am 12:00 ~ pm 22:00","돼지갈비230g","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913141552746_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913141552746_thumbL","한적한 골목길에 숨겨져 있는 이 돼지갈비전문점은 38년간 숯불돼지갈비 한 메뉴로 이 장소를 지켜온 식당이다. 쉽게 찾기 힘든 위치에 있지만 친근하고 꾸준한 맛으로 많은 단골고객들이 찾�","POINT (129.09715 35.188595)"
"1133","도날드 즉석 떡볶이","영도구","35.085815","129.04295","도날드즉석떡볶이","도날드즉석떡볶이","-","영도구 꿈나무길 267(1층)","-","-","11:00-19:20","2인Set, 3인Set","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913142012236_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913142012236_thumbL","지역민들에게 추억의 장소인 이곳은 35년간 운영해온 유명한 즉석떡볶이 전문점으로해물 육수와 고추장소스를 사용하여 독특한 맛을 자랑한다.후식으로 판매하는 빵크림을 먹기 위해 찾아오�","POINT (129.04295 35.085815)"
"1135","영도우","영도구","35.08781","129.06128","영도우","영도우","-","영도구 조내기로5번길 2","-","https://www.instagram.com/youngdough_pizza/","11:30-15:00 / 17:00-20:30","영도우피자, 청학동파스타","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152113856_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152113856_thumbL","부산항이 한눈에 들어오는 장소에 위치한 피자전문점으로자체개발한 도우로 만든 테두리가 없는 사각형의 디트로이트식 피자가 대표메뉴이다.임실치즈를 아낌없이 사용하여 풍부한 치즈의 �","POINT (129.06128 35.08781)"
"1136","함흥보쌈","영도구","35.08845","129.04108","함흥보쌈","함흥보쌈","-","영도구 남항로 42","-","http://hanheung.mqpon.co.kr/","am 11:00 ~ pm 21:00(브레이크타임 15:30 ~ 16:00)","모둠보쌈 소/중/대, 함흥냉면, 평양냉면","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152733413_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152733413_thumbL","냉면전문점으로 시작하여 50여년을 운영 중인 보쌈전문점으로 싱싱한 고기를 사용하고 부드러운 맛으로 유명하다. 오랜 전통을 자랑하는 냉면도 인기메뉴이며 어떤 메뉴를 주문하든 만족스러","POINT (129.04108 35.08845)"
"1137","원산면옥 1953","중구","35.098976","129.03105","원산면옥 1953","원산면옥 1953","-","중구 광복로 56-8","-","http://wonsannoodle.fordining.kr/","11:00-21:30","평양냉면, 함흥냉면","https://www.visitbusan.net/uploadImgs/files/cntnts/20230607131440600_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230607131440600_thumbL","60여 년의 전통을 가진 냉면전문점으로 3대째 운영하고 있는 무척 유명한 곳이다.한우와 국내산 생돼지고기, 생닭을 사용하고 10여 가지 재료가 들어간 육수로 만든 냉면은변하지 않는 맛을 자�","POINT (129.03105 35.098976)"
"1138","개미집신도시점","해운대구","35.167637","129.17154","개미집신도시점","개미집신도시점","-","해운대구 좌동로 10번길 51-5","-","-","10:00a.m. ~ 22:00p.m.","낙지볶음, 곱창전골","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913153737388_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20210913153737388_thumbL","부산의 대표적인 낙지요리전문점인 개미집의 분점으로, 본점에 뒤쳐지지 않는 맛을 선보이고 있다. 본점과 같이 낙지볶음, 낙지새우볶음, 낙지곱창볶음 등의 요리들이 모두 인기 있으며, 불고","POINT (129.17154 35.167637)"
"1219","오리한상","강서구","35.097855","128.92471","오리한상","오리한상","-","명지국제9로 66, 지봉빌딩 2층","-","https://www.instagram.com/ori_hansang/","am 11:30 ~ pm 22:00(브레이크타임 15:00 ~ 17:00)","오리소금구이, 오리양념구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510145207922_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510145207922_thumbL","청둥오리를 사용한 소금구이와 급속 냉동된 오리를 아주 얇게 슬라이스한 불고기가 모두 인기있는 이곳은, 커다란 창을 활용한 깔끔하고 여유로운 공간과 함께 개별룸도 운영하고 있어 가족�","POINT (128.92471 35.097855)"
"1220","오,유미당","금정구","35.241432","129.08784","오,유미당","오,유미당","-","금정로 187","-","https://www.instagram.com/yoomidang/","am 11:30 ~ pm 21:00(브레이크 타임 15:30 ~ 17:00)","토마호크 돈카츠, 치즈 돈카츠, 두부 짬뽕 쌀국수","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510151352637_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510151352637_thumbL","카페처럼 예쁜 공간에 돈카츠와 쌀국수라는 이색적인 조합의 메뉴를 가진 곳으로, 처음 보면 조금 당황스러운 모습을 가진 토마호크 돈카츠가 가장 인기 있다고 한다. 쌀국수의 수준도 높아 �","POINT (129.08784 35.241432)"
"1221","만포밀면","기장군","35.245934","129.21597","만포밀면","만포밀면","-","기장읍 차성로 322번길 40","-","-","am 11:00 ~ pm 20:30(브레이크타임 15:30 ~ 17:00)","물밀면, 비빔밀면, 찐만두","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510161651267_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510161651267_thumbL","매장에 들어서면 진한 육수냄새가 맛을 기대하게 하는 이곳은 가야식 밀면을 만들고 있는 곳으로, 95년 가게를 연 이후 매일 그 날 판매할 밀면을 시식하는 것으로 시작한다고 한다. 변하지 않�","POINT (129.21597 35.245934)"
"1222","맛사랑채","기장군","35.24538","129.2147","맛사랑채","맛사랑채","-","기장읍 읍내로 93-6","-","-","오픈 11:00 / 마감 21:00","쌈정식, 고등어조림, 닭도리탕","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510170244967_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510170244967_thumbL","생선구이가 포함된 12가지의 반찬과 함께 매일 다른 국이 제공되는 이곳의 정식은 집밥 보다 더 집밥 같다는 평을 듣고 있다. 인심 가득한 밥상을 만나기 위해 먼 곳에서 찾아오는 손님들도 많�","POINT (129.2147 35.24538)"
"1223","우정까망촌돼지","사하구","35.08081","128.97154","우정까망촌돼지","우정까망촌돼지","-","장림번영로 53","-","-","오픈 11:00 / 마감 22:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510173949671_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510173949671_thumbL","구이전문점인 이곳은, 어린 시절 시골에서 먹던 돼지고기의 맛을 재현하기 위해 청정지역에서 키운 돼지를 공수해온다고 한다. 솥뚜껑에 구워먹는 것이 특징인데 맛도 맛이지만, 구워지는 모�","POINT (128.97154 35.08081)"
"1224","유메","사하구","35.105747","128.96916","유메","유메","-","낙동대로 456","-","-","am 11:30 ~ pm 24:00(브레이크타임 14:30 ~ 17:00)(라스트오더 23:30)","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510175614552_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510175614552_thumbL","8종의 하이볼, 27종의 청주와 국내산 증류주 등 다양한 술과 그에 어울리는 다양한 안주들이 준비되어 있는 일본식주점이지만, 돈카츠전문점이라 알고 있는 사람들도 있을 만큼 오너쉐프가 직�","POINT (128.96916 35.105747)"
"1225","금랑횟집 광안리 본점","수영구","35.155155","129.131","금랑횟집 광안리 본점","금랑횟집 광안리 본점","-","광안해변로344번길 17-5, 마린리치건물 6층","-","-","am 11:30 ~ pm 23:00(라스트오더 22:00)","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510180602206_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220510180602206_thumbL","수변공원 회센터에 자리한 횟집으로 메인요리인 회와 함께 제공되는 음식들이 다양하고 수준이 높아 회를 즐기지 않는 사람들도 충분히 즐길 만한 곳이다. 광안대교의 전경이 보이는바다풍경","POINT (129.131 35.155155)"
"1226","난파센","수영구","35.14674","129.11339","난파센","난파센","-","남천동로108번길 43","-","-","am 11:30 ~ pm 21:00(브레이크타임 15:00 ~ 17:00)","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511104527053_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511104527053_thumbL","좋은 재료를 직접 손질하고 직접 만든 특제 소스를 사용해 인기 높은 튀김덮밥전문점으로 밥과 어울리는 튀김을 만들기 위해 무척 많은 연구를 한다고 한다. 밥 위에 올려진 갈색의 튀김이 특�","POINT (129.11339 35.14674)"
"1227","화국반점","중구","35.10253","129.0342","화국반점","화국반점","-","중구 백산길3","-","-","11:30-15:30 / 17:00-21:00","탕수육, 간짜장","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602160354975_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602160354975_thumbL","43년 전통의 중식전문점으로 간짜장이 특히 유명한 이곳은, 전통적인 방식의 요리로 외국인들이 많이 찾는 곳이기도 하다.신세계와 범죄와의 전쟁 등 영화촬영지로도 유명하다.","POINT (129.0342 35.10253)"
"1228","로얄경양식&스테이크 광안점","수영구","35.153294","129.12462","로얄경양식&스테이크 광안점","로얄경양식&스테이크 광안점","-","민락수변로 29, 2층 201~203호","-","-","오픈 11:30 / 마감 22:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511111431528_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511111431528_thumbL","광안리의 바다풍경을 즐기며 식사를 할 수 있는 패밀리레스토랑으로 가격에 비해 높은 수준의 음식과 서비스를 제공하고 있다. 조리하는 모습을 직접 볼 수 있는 오픈주방을 운용하고있으며,","POINT (129.12462 35.153294)"
"1229","이정태 본참치","중구","35.10548","129.03526","이정태 본참치","이정태 본참치","-","중구 해관로73","-","-","11:30-14:30 / 17:00-22:30","특정식, 특초밥","https://www.visitbusan.net/uploadImgs/files/cntnts/20230605140053777_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230605140053777_thumbL","전국의 참치 매니아들이 찾아오는 유명한 참치전문점으로, 조리명인인 오너쉐프가 운영하고 있는 곳이다. 당일재료는 당일소진하고 있으며, 노인들을 위한 행사를 개최하는 등 지역 사회에 �","POINT (129.03526 35.10548)"
"1230","무궁화 식당","수영구","35.14778","129.10925","무궁화 식당","무궁화 식당","-","황령산로8번길 5","-","-","am 11:30 ~ pm 21:00(브레이크타임 15:00 ~ 17:00)(라스트오더 14:00, 20:00)","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113221248_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113221248_thumbL","할머니집에 놀러온 것 같은 느낌을 주는 이곳은 전골요리로 무척 유명한 식당으로, 직접 만든 커다란 만두를 사용한 만두전골이 특히 인기 있다. 신선한 야채를 사용하는 이곳은 항상 변함없�","POINT (129.10925 35.14778)"
"1231","어가초밥","중구","35.097214","129.02882","어가초밥","어가초밥","-","자갈치로 41","-","-","pm 12:00 ~ pm 21:00(브레이크타임 14:00 ~ 17:00)","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113442878_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113442878_thumbL","부산 최대 수산물시장인 자갈치시장과 인접한 일식전문점으로 빠르게 재료를 공수하여 신선한 음식을 제공하고 있다. 대부분의 좌석이 독립된 룸으로 운영되고 있어 편안하게 식사를 즐길 수","POINT (129.02882 35.097214)"
"1232","배꼽시계","기장군","35.30255","129.24944","배꼽시계","배꼽시계","-","일광면 장곡길 63-14","-","-","오픈 11:30 / 마감 22:00","황칠유황오리백숙, 능이유황오리백숙, 오리불고기","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115114884_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115114884_thumbL","약선 요리를 추구하여 수술 후 환자들도 자주 찾을 만큼 건강한 음식을 만드는 오리요리전문점으로 계절재료를 사용해 장아찌를 담고 2년 이상 숙성시킨 김치를 사용한다. 오리백숙은 시간이","POINT (129.24944 35.30255)"
"1233","배가왕","수영구","35.15554","129.13087","배가왕","배가왕","-","광안해변로 348-1","-","-","오픈 11:00 / 마감 21:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115634861_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115634861_thumbL","매일 2시간씩 육수를 끓이고, 직접 담은 김치를 준비한다. 기본에 충실한 음식을 만들기 위해 노력한다는 칼국수전문점으로, 당근을 갈아 넣어서 밀가루 냄새가 나지 않는 면이 특징이다. 기본","POINT (129.13087 35.15554)"
"1234","삼정횟집","중구","35.10655","129.03775","삼정횟집","삼정횟집","-","중앙대로 98번길 13","-","-","오픈 9:30 / 마감 21:30","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115844167_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115844167_thumbL","물회로 유명한 이곳은, 점심시간에 이 지역에 있다면 꼭 찾아야하는 식당 중 한곳이다. 매운탕이 함께 제공되는 이곳의 식사메뉴는 특히 직장인들에게 인기가 많으며, 당일 활어만 사용하여 �","POINT (129.03775 35.10655)"
"1235","변소영 백년밥상","기장군","35.245594","129.2147","변소영 백년밥상","변소영 백년밥상","-","기장읍 읍내로 93-8","-","-","오픈 08:00 / 마감 20:00","소불백정식, 맛조은순두부, 차돌된장찌개","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511130041847_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511130041847_thumbL","장류부터 밑반찬까지 모두 직접 장만하고 천연조미료만 사용해 맛을 낸다. 직장인들은 물론이고, 입맛이 까다로운 시장상인들과 외국인들도 자주 찾아 유명해진 한식점으로 청결관리에도 무�","POINT (129.2147 35.245594)"
"1236","사랑도 횟집","기장군","35.247726","129.21346","사랑도 횟집","사랑도 횟집","-","기장읍 차성로 337-1","-","-","오픈 11:30 / 마감 21:00","자연산회, 앙장구비빔밥, 물회","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511131104127_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511131104127_thumbL","매일 좋은 횟감을 선별해서 준비하고, 직접 만든 반찬들로 식탁을 채운다. 음식에 대해 정직하게 운영한다는 이곳은 단골이 많기로 유명한 횟집으로, 가격이 다소 높아 보이지만 음식이 차려�","POINT (129.21346 35.247726)"
"1237","삼송초밥","중구","35.099678","129.02986","삼송초밥","삼송초밥","-","중구 광복로55번길 13","-","-","11:00-14:30 / 16:30-21:00","김초밥(후토마끼), 초밥 정식 특선","https://www.visitbusan.net/uploadImgs/files/cntnts/20230605131052801_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230605131052801_thumbL","부산에서 가장 유명한 일식전문점 중 한 곳으로 65년 이상의 역사를 가지고 있으며,대를 이어 오는 손님들이 이곳의 변치 않는 맛을 보증하고 있다.특히 김초밥으로 많이 알려져 있기도 한 곳�","POINT (129.02986 35.099678)"
"1238","솔리보","기장군","35.26711","129.23145","솔리보","솔리보","-","일광면 해송4로 21, 201호","-","https://www.instagram.com/_solivo_/","오픈 11:30 / 마감 21:00","포모도로파스타, 새우로제파스타, 부채살스테이크","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511132220417_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511132220417_thumbL","스승에게 전수받아 계승·발전시킨 토마토 소스가 특기라는 젊은 오너쉐프는, 스테이크에 쓰는 고기도 직접 정육하여 8시간 이상의 수비드 과정을 거쳐 만들고 있다. 햇살이 들어오는 단정한 �","POINT (129.23145 35.26711)"
"1239","부산족발","중구","35.09956","129.02664","부산족발","부산족발","-","중구 광복로 13-1","-","-","10:00-24:00","족발, 냉채족발","https://www.visitbusan.net/uploadImgs/files/cntnts/20230608133922872_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230608133922872_thumbL","부평동 돼지족발골목에 위치한 족발전문점으로, TV 프로그램으로도 자주 소개되는 유명한 식당이다. 이 지역은 부산의 향토음식인 냉채족발이 탄생한 곳으로도 유명한데, 부산족발도 담백하�","POINT (129.02664 35.09956)"
"1240","시티바캉스","수영구","35.15693","129.11592","시티바캉스","시티바캉스","-","광안로 21번가길 11-1","-","https://www.instagram.com/cityvacance/","오픈 11:00 / 마감 21:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133129967_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133129967_thumbL","한적한 주택가에 자리한 파스타전문점인 이곳은 스타일리시한 공간과 스타일리시한 음식으로 특히 젊은이들 사이에서 인기 높다. 도심 속 이색적인 공간에서의 바캉스를 경험하고 싶다면 이�","POINT (129.11592 35.15693)"
"1241","PHOever Yum(포에버얌)","기장군","35.282776","129.2583","PHOever Yum(포에버얌)","PHOever Yum(포에버얌)","-","일광면 문오성길 43","-","https://www.instagram.com/pho.everyum/","오픈 11:30 / 마감 20:00","왕갈비쌀국수, 분짜, 새우튀김롤","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133523476_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133523476_thumbL","현지 풍 인테리어의 매장으로 들어오면 동남아의 어촌마을에 있는 느낌이 드는 이곳은 육수와 소스 양념 등을 모두 직접 만들고 있는 베트남음식전문점. 아늑한 분위기로 연인과 가족들이 많�","POINT (129.2583 35.282776)"
"1242","물레방아 즉석구이","중구","35.10104","129.03513","물레방아 즉석구이","물레방아 즉석구이","-","중구 중앙대로41번길 11-1","-","-","11:30-15:00 / 17:00-24:00","안금무, 소금구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511134126759_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511134126759_thumbL","미식가들 사이에서 꾸준히 좋은 평가를 받고 있는 45년 전통의 구이전문점으로 ,한우 안거미 부위를 안금무라는 별칭으로 판매해 더 유명한 곳이기도 하다 .명점으로 인정받는 곳 답게 고기선�","POINT (129.03513 35.10104)"
"1243","양귀빈 식당 3호점","수영구","35.163265","129.116","양귀빈 식당 3호점","양귀빈 식당 3호점","-","수영로646번길 15","-","-","오픈 17:00 / 마감 23:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135001245_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135001245_thumbL","아직은 흔하게 보기 힘든 양고기구이전문점으로 카페를 해도 어울릴만한 인테리어가 인상적이다. 숙련된 점원이 고기를 구워주는 이곳은 일식을 전공한 오너가 많은 공부를 통해 질 좋은 양�","POINT (129.116 35.163265)"
"1244","고민끝에여기","동구","35.112698","129.03706","고민끝에여기","고민끝에여기","-","대영로239번길 12, 1층","-","-","오픈 12:00 / 마감 20:00(재료 소진 시 마감)","통새우브리또 1인세트, 돼지고기 퀘사디아&미니샐러드, 새우타코 2조각","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135506636_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135506636_thumbL","향이 강한 멕시코음식을 한국인의 입맛에 맞게 만들어내는 이곳은 매일 신선한 재료를 새로 준비하고, 새우를 주재료로 한 요리들이 많다. 고민 끝에 가게자리를 정했다는 의미의 이름이 무척","POINT (129.03706 35.112698)"
"1245","명송초밥","중구","35.101738","129.03586","명송초밥","명송초밥","-","해관로 32","-","-","오픈 11:30 / 마감 22:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140134038_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140134038_thumbL","상업지역인 이 지역에서도 접대나 모임하기 좋은 곳으로 유명한 일식전문점으로, 수준 높은 음식에 어울리는 디테일한 플레이팅이 음식을 더욱 돋보이게 만든다. 2~3시간 숙성한 회를 제공하�","POINT (129.03586 35.101738)"
"1246","다께","동구","35.138863","129.06076","다께","다께","-","범일로102번길 12","-","-","오픈 11:30 / 마감 22:00","죽 회석요리, 특별 회석요리1, 특별 회석요리2","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140420748_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140420748_thumbL","범일동의 유명 일식전문점으로 오너쉐프가 직접 주재료를 장만하고 있으며, 미리 연락해 두면 원하는 회나 직접 낚시한 생선을 요리해 주기도 한다. 벽면 가득한 유명인들의 사인이 이곳의 맛","POINT (129.06076 35.138863)"
"1247","남포삼계탕","중구","35.098812","129.03049","남포삼계탕","남포삼계탕","-","남포길 16","-","-","오픈 10:30 / 마감 22:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141051338_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141051338_thumbL","광복로패션거리 근처에 있는 이곳은 50년 이상 운영해 온 유명한 삼계탕 전문점으로, 대표메뉴인 삼계탕은 뱃속에 찹쌀과 인삼, 밤, 대추를 채워 넣은 닭 한 마리를 육수에 넣고 뚝배기에 끓는","POINT (129.03049 35.098812)"
"1248","지에이비148","수영구","35.145763","129.11497","지에이비148","지에이비148","-","광안해변로 122, 삼익비치B상가 2층","-","https://www.instagram.com/gab148_sin/","일~금 am 11:30 ~ pm 22:30토 am 11:30 ~ pm 23:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141322616_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141322616_thumbL","연인들이 많이 찾는다는 다이닝펍으로 깔끔한 실내와 야외테라스가 인상적이다. 이곳의 시그니처 메뉴인 스테이크는 250도로 달궈진 돌 위에 올려져 레어부터 웰던까지 모든 굽기의 스테이크�","POINT (129.11497 35.145763)"
"1249","대수정","동구","35.140755","129.06291","대수정","대수정","-","자성로 133번길 46","-","-","오픈 10:30 / 마감 21:30","솥밥정식, 갈비찜정식, 한우따닥정식","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141556325_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141556325_thumbL","40년 이상 운영하고 있는 한식전문점으로 직접 운영하는 농장에서 공수한 재료로 된장, 간장, 김치 등을 만들고 있으며, 질 좋은 한우를 사용한다. 솥밥과 함께 차려지는 가득한 밥상이 기분 좋","POINT (129.06291 35.140755)"
"1250","목장원","영도구","35.07162","129.05736","목장원","목장원","-","영도구 절영로 355","-","http://mokjangwon.co.kr/","11:30-21:30","한우등심, 한우양념구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20230608134617985_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230608134617985_thumbL","원래 소를 키우는 목장이었던 이 곳은 영도에서 가장 유명한 식당 중 한 곳으로, 식당과 카페 공원이 함께 있는 복합외식공간이다. 음식의 수준도 무척 높지만 이곳에서 보이는 바다풍경은 정�","POINT (129.05736 35.07162)"
